Video ID,Title,Comment
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Mbok Yo Rakyat uda susah jng dibuat ribet registrasi prakerja ndak jelas birokrasinya sistemnya. Masih karuan lebih bagus mutu video tutorial skill yg ada di youtube mana gratis pula. prakerja cuman menang gengsi dan ada sertifikat ja itu doank. Salam seduluran..
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,ni mah nama nya mmbantu org pejabat perusahan2.   bukan untuk rkyat
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Mana suaranya yang sudah dapat kartu PRANKERJA😥😥
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Sebenarx jokowi & mentri2x yg dilatih kerja terutama ""etika"" biar benar kelola negara.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Give away
Berapa kali ""APA NAMANYA"" di katakan? Awokawok"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"saya banyak membuat tutorial di racit etutorial, ttg jurnallistik, hukum media massa, sampai kewarganegaraan dan Pancasila...semua gratis...untuk kebaikan umum, semua gratis.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Daftar mulai pertama,sampai saat ini Ndak lolos2, sudah benar2 terdampak...makan sudah susah,bantuan  Ndak turun2.sama saja dengan Ndak ada bantuan..."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"DI TENGAH WABAH BANYAK KEJAHAYAN MUNCUL, TAPI KEJAHATAN TERBURUK ADALAH PEMIMPIN YANG MERAMPOK RAKYAT MELALUI KEBIJAKANNYA..KARTU PRAKERJA PERAMPOKAN SISTEMATIS MELALUI KONTEN VIDEO ABAL ABAL BERBAYAR YG BISA GRATIS DI YT.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Sbnrnya dr kata bpk jokowi di mata najwa...jls ini semi bansos....itu pertama...ke 2 sbnrnya ini gk akan di luncurkan....skrng tp untuk mmbantu selama pndemi ini mknya semi bansos nah yg di bhas orang2 ini aturan sblom ada pndemi pahami dong....dan bhkan pak jokowi udah bilang kan kalo pandemi ini brkhir ke rcana awal yaitu offline....pahami lagi...jd rcna awal memng ofline dan spt yg orang di sini bicara.....mknya saya bilng yg di bahas itu aturan sblum pandemi...ingat presiden niat baek dgn berusaha meratakan bantuan di tengah pandemi ini...itu aja niatnya ..kalo ada yg bilang knp gk sembako ato apa...di tempat saya sampek saya menulis ini gk ada bntuan sama sekali...trs program bnsos yg 600 per bulan juga gk ada...apalgi untuk perantau kayak saya ...masih mau bilang merata yuk slhkan komen...pak jokowi pun klrin ini pastinya udah kerjasama ama mensos soal siapa di verifikasi yg dapt bansos ya gk bisa lolos mikir lah
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kartu giveway.....
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Rakyat keburu kelaparan pak akibat pandemi,banyak yg dirumahkan. Pelatihan saat seperti ini gak cocok. Sebaiknya langsung diberikan dalam bentuk BLT. Pra kerja yang diuntungkan malah platform pelatihan nya. Pelatihan 1 jt, sementara yang di kasih ke rakyat cuma 600 rb."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Kq sy gagal focus sama belajar menjahit masker.
Menjahit masker itu semua irng sy rasa bs tanpa pelatihan asal bahannya ada"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Kok kayaknya sulit banget.
Hub perusahaan yg mem phk karyawannya,minta datanya selanjutnya yg ter phk diberi bantuan tunai.
Setelah pandemi berakhir perusahaan diharuskan memperkerjakan yg ter phk.

Kayaknya cara spt ini ngak ribet juga bisa menghindari hal"" yg rawan dng masalah uang.
Masalahnya setiap anggaran banyak yg merembes/bocor,(indonesia rawan aklak/mental baik)"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Tutorial youtube gratis,
Berlatih kerja itu mudah,
Lowongan kerjanya yg masih tanda tanya."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Pelatihan kok mbayar,apa setelah selesai pasti jadi profesional .
Depnaker apa sudah ngak fungsi,"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Sudah aku ngak mungkin dapat kartu prakerja,
Beri aja aku kartu gaple/remi,mungkin lebih asik."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Sangat kontroversi di tengah butuhnya rakyat thd cash dan sembako saat ini untuk bertahan hidup.  Tunda saja Pak, alihkan dng pelatihan real prakteknya, bukan via online."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Saya daftar masih gagal terus 😭dan Mngkin saja maksdnya bpk jokowi agr kita bisa menciptakan lapangan kerja sendiri dg pelatihan dan dg intensif agr d buat modal untuk sektor lapangan kerja mandiri dlm kondisi pandemik spt ini. So positif aj dan bersabar.
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Apa namanya, euh apa namanya. Euuh apa namanya. *Ada yg bisa ngitung berapa banyak beliau menyebutkan 'apa namanya' ☺️😂"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,aaaaaanuuu  anuku kerdiiiillll
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"orang di PHK bukan karena ndak punya skil .....eh kok malah di kasih kartu pra kerja ..... kasih duit nya aja .....utk hidup sampai corona reda.......
kasihan rakyat kecil jadi bahan obyekan terus ,,,,,"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kartu prank
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Eah
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Sy kira manfaat atau nggak y udah di jalanin aja, karena sekarang itu bukan saatnya evaluasi..  Ntar aja 3 bulan ke depan , udah kelar...  Paling nggak di fokusin ke Up skill nya"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Apanama nya , apa nama ny cuma itu yg gue tangkep njir 😑😑😑
Harga pelatihan gak masuk akal 
 Pelatihan udah jalan 2 minggu smpe sekrang sertifikat gak keluar 
Dikasih nilai virtual yg katanya 1.000.000 
Kita disruh belanja buat pelatihan seharga 1.000.000 
Sma aja boong.  Duit ny kembali ke siapa? Yg di untungkan siapa ?"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"ini kartu PRANK KERJA .. gk efektif beli vidio 700rb isinya toturial bikin sosis .. kan tolol,di yutub juga banyak ... unfaedah banget... bikin kaya yg punya flatporm"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Overpriced. Kemahalan. Sayang padahal niatnya bagus. Dan banyak yang butuh tapi tidak masuk.
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,* BAGI BAGI PROYEK / BISNIS ????
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Ini emang bagus yg sejalur meterinya..tapi makalah perbakan ko gk ada pa..hrusnya ada dong prakerja untuk memahami perbankan pa ibu..mksh
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"uda ikut pelatihan dri tanggal 26 tpi smpe skrang juga blom cair😂, jgn trllu berharap gan mnding fokus sebar lamaran sambil nguli wkkwkw"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Mantaap, dgn adanya platihan, terbentuk juga lowongan kerja, berjuang trus pak semogah. Sukses"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Apanya udah gelombang 3 ditolak mentah2 manah kagak kerja gimana cara bayar uang kuliah untuk semester depan bisa lanjut apa enga. Saya bekerja buat biaya kuliah daftar kartu ini malah di tolak syedih saya.
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Nalar kritis filsuf hilang sejak dekat dengan istana. Kasian
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Saya ikut pelatihan tgl 24 di skill acdemy, tapi sampai saat ini belum muncul sertifikat di dasboard.. Binggung gmna ini"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Ini mah kartu akal akalan versi pinokio..jd jgn heran...harap maklum..
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,™¥®°]}}>**>
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,..wis ga beres..lha wong uang pajak.uang hutang...koq dipakai coba2...proses filter pendaftar nya  n proses verifikasi validasinya jg  sgt byk celah...yg penting cair . menunggu brp lama dlu u  di evaluasi..or di alihkan sja u  pelatihannya   krn byk yg free koq   klo hny pelatihan or  video...sja
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Aku dah daftar berkali kali tapi gak bisa. Wis pokoke aturen bos
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Sangat disayangkan ditengah pandemi covid_19 ini banyak masyarakat kita yang tidak makan, apalagi mereka yg tidak memiliki pekerjaan. Sebaiknya pemerintah bisa toh pakai uang 5,6 T itu untuk sumbangkan makan buat masyarakatnya."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"..bbrp komen sdh beredar...akn ada KIT dan KIS....dpt cetak sendiri...






KARTU INDONESIA TABAH..
KARTU INDONESIA SABAR.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Selalu saja..

Begito.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kartu pra kerja menjadi polemik...TKA Cina non skill menjadi polemik.Dua kebijakan pemerintah yg bertentangan.Rakyat nya diberikan mimpi dg pra kerja... yg nyata ada peluang kerja nya diberikan kepada TKA Cina.kita tidak melihat Cina nya.melihat kebijakan yg ditimbulkannya.dulu investasi orientasi nya adalah alih tekhnologi dan penyerapan tenaga kerja indonesia.kl sekarang dimana alih teknologi nya kl semuanya dikerjakan TKA Cina dari tenaga skill dan non skill.pemerintah harus mengkaji ulang investasi dari RRC.tenaga ahli nya silahkan masuk.berikan peluang kepada tenaga kerja indonesia untuk bersama sama melakukan pembangunan nya.kalau alasan nya lebih mahal kl dilaksanakan oleh TKI.mana yg  lebih berdampak daripada mengeluarkan dana 5.6 triliun hanya untuk program pra kerja.yg belum jelas kerjanya.orang normal akan berpikir lebih baik makan singkong tapi nyata dari pada makan roti tp hanya mimpi.semoga ada solusi dalam mengatasi polemik ini.
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Susah banget buat ikutan itu
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Apa namanya, itu yg saya hafal..."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Dagelan pejabat negara 😊😊😊😊😊
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Ayo buat petisi
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Apa ada kajian strategis tidak ya sebelum ini disepakati?*beneran nanya
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kartu pra kerja hanya membuat para koruptor bermunculan.
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,kartu prakerja saldonya cuma bisa beli content aplikasi gk bisa buat beli beras wkwkkwwk makan tuh kampanye mana kampanye.....
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"PRAKERJA...DAN PELATIHAN NY NGGA JELAS....KNAPA GW BILANG NGG JELAS...KARENA SETELAH KITA AMBIL PAKET PELATIHAN,ADA BUG NY...ANAK SD PUN BISA MNDAPAR HASSIL  DENGAN NILAI 100...DENGAN CARA MENGULANG EXAM...LALU BUAT APA KLAU ADA BUG NY DAN MUDAH MENDAPAT NILAI 100 HANYA BUANG ANGGARAN....DAN PRAKERJA INI DIBUAT UNTUK KEUNTUNGAN SEBELAH PIHAK SEMATA"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kenapa enggak bikin channel YouTube sendiri lalu diiisi Ama video pelatihan. Jadi selain dpt pelatihan gratis. Channel juga malahan bisa dapat pemasukan dari laju pengguna video.
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Buat yg blum ngerti
Itu ada mitra . Selain mitra ada pembuat pelatihan

Jadi uang nya bukan masuk ke mitra semua. Mitra dapat 10% dari harga video. Sisanya masuk ke pembuat pelatihan

Jadi daripada lo nyinyir trus nga dapat apa apa. Mending lo buat video pelatihan. Daftarkan ke ruang guru dll"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Udah hentikan hoaxmu jokowi..plis...kami pengen hidup tanpa hoa,x tenang"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Stafsus Milenial buat apa an...?
Ga penting...!!!"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Yg ceo aja daftar
Ada ada aja"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Pemerintah sudah lama tak mendengar jeritan rakyat, sekeras apapun kita berteriak."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Siapa sih sebenarnya yg diuntungkan...rakyat.pemerintah atau mitra.....
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Maaf saya secara tidak langsung merasa seperti ini..
Untk pemimpin lainnya..jangan ajari dan jadikan saya bermental pengemis..
Gara2 kartu prakerja ini.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Memang benar kartu prakerja ini tidak tepat sasaran
Banyak contohnya diantaranya tdi CEO mencoba dftar dan ternyata bisa dan lolos,
Kalaupun tadi disampaikan masih ada kekurangan dr program2 internet, knapa ga bahas sebelum2nya ,? Minimal bila sudah tau ada kekurangan nya, dari awal kasih pringatan, program ini harus tepat sasaran, bila ada orang mencoba/mencari keuntungan dri musibah ini, misalnya yg msih kerja ikut dftar, yang berkecupukan ikut daftar, yang lebih dr ckup bahkan sudah kaya raya pun ikut daftar, harus dikasih sangsi.. kalo sudah begini mau gimanaaa...
Saya yang kena pengurangan kryawan karena wabah ini,mau coba daftar malah sudah ga kebagian gelombang/kuota habis😞"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kebijakan yang sangat bagus dari pemerintah untuk menghamburkan Uang Negara . . .
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Krtu prank kerja
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Kalo menurut saya mending saldo 1 juta itu di beliin paket data bisa Nonton dan belajar di YouTube sepuasnya gimana setuju gak?
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,klu kita hanya tammatan SD gimana bs dpt kartu prakerja gak????
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,5.6 triliyun buat buka modal usaha yg di klola oleh negara sudah pasti bisa membuka peluang pekerja yg sangat bayak dan sudah membekali kehidupan yg layak
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,gelombang1 23 gak lolos...dan sekarang gelombang4 gak dibuka2...amajing...!!! sya jga rkyat susah pak...hbis kna phk jga tpi gak lolos2...sdangkan yg masih kerja lulusan s1 iseng2 dftar mlah lolos....why ??? helooo negrikuu ???? anda bercanda ya ???
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,lebih baik dana untuk kartu pra kerja lebik baik di buat modal buka pabrik yg bisa siap tima orang orang mau bekerja bukan untuk orang nyari kerja
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,semrawut negaraku
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,yang kaya makin kaya dengan merampok uang rakyat
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Lucunya negri ini...
dimedsos udah viral tp di DPR baru mau rapat.
Trims buat om Agustinus, tulisan2 anda sebagai bentuk kecemasan yang sangat mewakili keresahan  rakyat.
Walau disini hanya diberikan durasi yang sangat singkat, ttp bersyukur karena sudh menjadi perhatian publik.
Tetap semangat Om Agustinus, sehat selalu."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Stlh sy mngikuti pelatihan trnyata bnyak trdpt d youtube.
Sprtix trlalu mahal unk biaya platihan krn d youtube kita bs mpelajarix scr gratis."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Nah. Loh Pak Stafsus , klo ga tau jwb aja ga tau, kelihatan sekali anda ga tau, kelihatan dr jawaban anda selalu, ""Apa namanya"". Biasakan apa adanya saja Tau bilang tau ga ya bilang ga. Toh ga dosa ini"""
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Apa namanya mulu.. gaji gede ngomong kurang pinter ya!!
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Kartu Prakerja-Ruang Guru-Stafsus Milenial :
""BERIKAN AKU TUJUH PEMUDA, MAKA AKU AKAN GUNCANG KAS NEGARA""."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"BLK ada ribuan, Lembaga Pelatihan ada Ribuan, kembalikan itu ke Kemnaker pengelolaannya, posisi BLK dan LPK didaerah tau benar kondisi masyarakat sekitar."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"selalu saja tolak ukurnya animo yang mendaftar, kalo ditanya sistem yg tdak bisa menverifikasi yang mendaftar adalah sasaran yg tepat karna ada yg mendaftar bukan masuk kriteria tapi tetap lolos selalu dijawab, ini kan mengambil hak orang yg membutuhkan program ini... what the hellllllllllllllllllllllllllllllllll"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Ada yg lebih ironi pak,setelah selesai kursus hampir 2 minggu sertifikat tidak di input ke kemenaker,menurut pihak kursus sih sudah di input yg lama dari pihak kemankernya 😌"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Kompas, harga cula badaknya kaga perlu d infokan dunk.. 
gw yg g tw apa2 malah jadi tahu klo hrganya lumayan, haduh.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Lama lama saya tahu pola kerja Jokowi janjikan dulu nanti dipikirkan gimana caranya ,awalnya kaya mau dapat hadiah tapi ditulis dengan huruf kecil dipojok dengan ketentuan berlaku, metodenya kaya iklan yang berhadiah .sama kaya gratis PLN tapi dipilih ,akan dibagi bagi sembako yang terdampak korona ujungnya bingung tiada planing yang jelas mikirnya satu langkah ( kalau di catur) baru kelas tarkam kalau Presiden harusnya setaraf Grand master yang mikirnya 8 langkah"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"ga masuk blass, org phk butuh modal bukan butuh kursus.. oalah..buang2 triliunan utk mitra yg semua gratis di yutube.."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Pasar pelatihan online pasar disediakan, konsumen disiapkan, dana disiapkan .......enak sekali
Bisikanmu luar biasa
Luar biasa cerdik milenial sekarang 
Cerdik mengkadali pejabat2
Cerdik pinter menggunakan korban PHK utk mencari keuntungan"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Miris ya ....
Training online yg digandeng padahal stafsus presiden dan masih muda lg koq sudah berfikir profit ya ditengah pandemi kasih lah gratis utk 1 thn bagi members kan lebih cantiq bermainnya .."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,ruwet ruwet tambah ruwet
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Saya menganggur sejak 20 Maret hingga saat ini akibat dirumahkan, sudah 3 kali saya daftar kartu prakerja sejak pembukaan pendaftaran gelombang pertama dan saya masih belum lolos juga.. sedangkan saya sudah kehilangan penghasilan bulanan saya."
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"5,6 TRILLIUN mending untuk PERCEPATAN PENANGANAN PANDEMIK COVID19 dan BANTUAN LAMGSUNG kepada Rakyat!"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Sebenarnya untuk pelatihan memang tidak perlu ketemu dengan trainer. Secara online juga bisa.
Tapi dalam situasi begini, orang yang butuh pekerjaan diberi pelatihan?
Are out of your f**king mind??!!"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Ya ya ya  apa namanya  ya ya ya  paysh ksli csri cari alasannya bro
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"bukan kartu pra kerja tp kartu NGERJAIN, PSERTA DIPILIH DENGAN SISTEM UNDIAN & biaya pelatihannya sebenarnya terlalu mahal dan kurang manfaat soalny diyoutube bnyk yg begituan malah lebih bagus gratis pula"
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Saya mlah heran...saya dan istri saya coba daftar ikut..cp tau salah satu masuk..dari gelombang 1 di tolak..sampai skarang gelombang 3..bilangy kuota penuh penuh mlulu..tman saya jg sma istriy coba daftar tpi y bilang kuota penuh melulu..penuh tiap gelombang
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Ikut aja lah
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Sangat tidak efektif
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Gua suka gaya mas shaleh
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,Ada bangkai
IvhJMG6PkVw,Ada Apa Dengan Kartu Prakerja? - SATU MEJA THE FORUM,"Pelatihannya di tunda dulu, sampai selesai pndemi, pelatihan dengan daring sangat kurang efektif.. 
Di youtube banyak yg gratis pak, untuk apa membayar untuk skedar konten.."
