Video ID,Title,Comment
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Kalau Presiden sebaik ini masih saja dinyinyirin .maka bangsa ini tidak akan pernah maju
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Semoga bpk Presiden kita sll sehat beserta kel anak & cucu ... Amin 🙏
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Mhn tanya....Apakah semua orang bisa di vaksin covid ? Atau ada kriterianya secara medis? Kondisi Yg boleh dan yg tidak boleh...Belum ada sosialisasi ttg hal tsb. Trims
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Janganpun gratis pak, bayarpun saya mau beli vaksin Covid-19 demi kesehatan, tapi pak presiden bilang gratis yaa Alhamdulillah semoga semuanya lancar Indonesia dan seluruh dunia kembali sehat ekonomi lancar"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Rakyat juga butuh penjelasan seperti ini mengenai koruptor pak!
Koruptor biadab disaat pandemi seharusnya sudah musnah!"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Jelas ya,GRATIS..
Dan Pak Jokowi menjadi yg pertama di suntik Vaksin Covid-19..
Jgn ada lgi yg bilang,Jokowi mau sehat sendiri.
Atau
Rakyat di suntik Vaksin dan menjadi kelinci percobaa...
Kaum munafi dan Kadrun,ga usah di Vaksin..
Gunakan Otak bukan Dengkul.."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Amin... terima kasih presiden
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Bubarkan FPI
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",GBU pak presiden🙏
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Semoga pandemi covid segera berakhir... amin🙏
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terima kasih Pak Jokowi semoga pelaksanaannya benar2 terealisasi sesuai harapan bangsa Indonesia. God bless Indonesia.
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Pengelola sekelas sekr kok iklane wolak walik
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Bila terjadi yang tidak di inginkan. Apakah ada pertanggungjawaban nya
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Untuk outsourcing PLN yg pensiun blm waktunya bagaimana nasibnya Pak lagi terpuruk🙏
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Saya tdk percaya dgn vaksin sy tdk divaksin jg gk apa apa malah saya bersukur
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulillah. Terima kasih ya Allah. Terima kasih Pak Presiden. terima kasih smua pihak terkait atas usaha dan kerja kerasnya. Semoga Bapak Presiden dan kami segenap rakyat selalu sehat dan selalu dlm lindungan Allah SWT. Aamiin YRA
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Alhamdulillah...terima kasih pak Presiden, smg bapak senantiasa sehat dn dlm lindungan Allah swt, aamiin"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Kadrun dan oposisi yg lantang teriak2 ""presiden dulu dong yg di vaksin"", pada kelojotan guling2 masuk goa.."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","TERIMA KASIH PAK PRESIDEN JOKOWI...!! 🥰🥰
VAKSIN GRATIS UNTUK SEMUA RAKYAT INDONESIA 🥰🥰"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terimakasih pak Jokowi,bpk memang pemimpin bangsa yg selalu memperhatikan kepentingan rakyat🙏🙏"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulillah vaksin telah tiba presidenku rela di vaksin pertama sekaligus kampanye vaksin👍🙏🇮🇩🇮🇩🇮🇩
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Hormat
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Trending Trending Trending Trending Trending Trending Trending Trending Trending
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Pemimpin yang memberi contoh beliau lah presiden kita Bapak ir H. Joko Widodo
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",TERIMA KASIH BAPAK JOKOWI ❤️
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Pak Jokowi Presiden NKRI yang baik dan sangat baik, saya bangga dan sangat beruntung punya Presiden Bapak Jokowi."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Layaknya pangemong, Maturnuwun bapak."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Bpk presiden hati Nja' Mulia .maka Alloh senantiasa .melindungi Nja'
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Jowkowi dan antek2nya yg d paksin.rakyat ga usah.karna rakyat muslim setiap rabu kasan mreka bikin paksin sendiri dengan kalimah
Salamun kaulam mirobirihm...."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",makasih pak presiden vaksinnya gratis para mentri juga tolong di vaksin pak
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulillah..terima kasih Pak
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Tetap semangaaat pak Joko Widodo

Kami tetap mendukung dan men doakanmu

Semoga Allah swt senantiasa melindungi pak Jokowi dan keluarga serta para menteri nya yg jujur dan amanah untuk Indonesia yg damai dan sejahtera

Aamiin Allahuma yaa Rabbal 'Alamin"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Hebat pak Jokowi. Terumakasih
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Puji Tuhan vaksin Corona gratis...semoga Pk Jokowi jaya trus...dan mnjadi presiden seumur hidup ....rakyat makmur
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Puji Tuhan vaksin digratiskan utk rakyat, tks Presidentku👍🏻"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",setuju
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terimakasih presidenku 👍
Sehat selalu 🙏"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Masih aja ada yg dislike, wkwk

Kebaikan harus disyukuri dan di apresiasi, entah kamu suka dgn orngnya atau tidak.

Terimakasih bapak jokowi."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",selain vaksin juga dipikirkan obat covid juga pak pres. karena sesudah divaksin bukan berarti kita 100% bebas covid. semoga fokus pencarian obat atau terapi yang ampuh. Semoga indonesia kembali normal. Saya percaya pak presiden bisa pimpin bangsa ini lepas dari pandemi ini
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terima kasih Bp. Prediden Jokowidodo atas perhatian yang begitu besar untuk rakyat-Nya. (Pengadaan/pemberian vaksin bagi rakyat Indonesia)
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terima kasih pak Presiden
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terima kasih Pak Jokowi. Kami selalu mendukung Bapak memimpin agar NKRI terus maju tanpa terpecah belah.
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Pasti rebutan
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Alhamdulillah.....
Terimakasih Pak Presiden 
👍🏻👍🏻👍🏻👍🏻
🤘🏼🤘🏼🤘🏼🤘🏼"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terima kasih banyak Pak President Jokowi juga seluruh jajarannya. Tuhan Yesus berkati 🙏
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terimakasih pak Jokowi sehat selalu Allah Melindungi Bapak ...pemimpin nan bijaksana....
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Salam hormat Bapak semoga Alloh SWT selalu menjaga Kesehatan dan Keselamatan Bapak beserta Keluarga, Demi Bangsa dan Negara."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",semoga prosedur untuk vaksinasi nya mudah
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Luar biasa. Terima kasih Bapak Presiden Jokowi. Semoga Bapak sehat selalu, dan selalu dituntun dan di Berkati Tuhan yg maha kasih dalam memimpin Negara Indonesia tercinta ini. Amin 🙏🙏"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulilah semoga pandemi cepat berakhir trrimakasih pak presiden dan jajaran kabinet
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Mantabbb bpak Presiden...👋👍👍
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terimakasih pak Presiden, teriring doa smoga Bapak slalu diberi kesehatan dan slalu dalam lindungan Allah SWT, Aamiin Allohumma Aamiin."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Masih ana wae jempol njungkel... Aneh...
Wong kok ora bersyukur to yo...
Suwun pakdhe Jokowi... 
Sehat selalu nggih Pak ..."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulilah ya Allah
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulillah..makasih pa presiden...👍❤
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Alhamdulillah...
Semoga disegerakan
Amin."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terimakasih pak presiden
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Puji Tuhan...Vaksinasi gratis. Terima kasih banyak pak Jokowi. Tuhan memberkati hidup dan karya bapak beserta keluarga.
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Gini baru TOP....Semoga Pak Presiden selalu menjadi contoh yg baik buat seluruh rakyat Indonesia dlm segala aspek supaya bangsa dan negara ini bisa bersatu dan bangkit dr keterpurukan....terutama juga dlm menegakkan kebenaran dan keadilan serta dlm pemberantasan korupsi 👍
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Kalau nanti ada oknum yg mewajibkan membayar, ya walau hanya rp 5 rb atau berapalah,  kemana harus kami adukan,  terimakasih pak presiden ku."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Puji Tuhan. Tuhan memberkati pak Jokowi & kel selalu.
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",MAtur Sembah Nuwun Pak Jokowi...
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terima kasih pak 😇😇😇
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",2:25
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terima kasih presiden ku yg baik dan sangat memperhatikan rakyat nya,,,semoga Tuhan slalu melindungi bapak,,,,keluarga bangsa dan negara Indonesia"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terima kasih pak ,sehat selalu ,ini lah pemimpin yg saya damba""kan ketua yg ada yg pertama laki-laki terbaik sedunia ini lh pak jokowi🙏👍"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",trimakasih presidenku memberi vaksin covid cuma2. utk sy yg tdak.bekerja ini. slm.ini sy ikhtiar sama vaksin Al Qur'an yg sy bc buat anti body n kes.sy.salam sehat buat pak jokowi
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Sip👍👍👍
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Terimakasih Pak Presiden
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Horree.. Puji Tuhan. Terima kasih Bapak Presiden Jokowi. Semoga Bapak sehat selalu dan senantiasa dalam lindungan Tuhan. 🙏
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Yg unlike vaksinnya bayar ya
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","kadrun di vaksin mati aj ya pak...
soal nya  gx percya covid..."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Alhamdulillah,  terimakasih PK presiden kebanggaan rakyat Indonesia menuju Indonesia maju"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",😗😍😍😍😍😍
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020",Alhamdulillah vaksin covid gratis..
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Berkah pak, Allah bersamamu ......"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Sehat,Kuat,Selamat dan Berkah selalu Pak Jokowi..Allah SWT selalu menjagamu dimanapun dirimu berada..aamiin"
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terimakasih bpk Jokowi anda benar2 seorang pemimpin yg sangat memperhatikan Masyarakat/Rakyatnya.
Kami doakan BPK sekelg dan pembantu2 Bpk selalu dlm keadaan sehat untuk terus memimpin kami."
WWd__LoL5EI,"LIVE: Keterangan Pers Presiden RI terkait Vaksin Covid-19, Istana Merdeka, 16 Desember 2020","Terima Kasih Pak 
Semoga Pandemi ini bisa segera Berlalu dari Dunia... Amin🙏"
